Customer_ID,Transaction_ID,Purchase_Date,Purchase_Amount,Payment_Method,Product_Category,Total_Purchases,Average_Order_Value,Repeat_Purchase_Rate,Time_Between_Purchases,Session_Duration,Pages_Visited,Bounce_Rate,Browsing_Frequency,Click_Through_Rate,Ad_Clicks,Product_Link_Clicks,Navigation_Path_Count,Search_Keywords_Count,Search_Frequency,Product_Relevance_Score,Search_to_Purchase_Ratio,Age,Gender,Income_Level,Occupation,Education_Level,Location,Email_Open_Rate,Response_Rate,Chatbot_Interactions,Feedback_Score,Support_Request_Frequency,Customer_Value_Score,Engagement_Score,Loyalty_Score,Churn_Risk_Score,Customer_Segment
CUST_00087,TXN_000087,2024-01-04 14:00:00,36507.35,Credit Card,Toys,23,7328.41,0.673,125,39.89,14,0.136,62,0.417,8,86,21,2,29,0.941,0.713,51,Male,Low,Employee,High School,Urban,0.894,0.525,40,1.98,29,50.71,39.01,43.53,46.23,Low_Value_Customer
CUST_00088,TXN_000088,2024-01-04 15:00:00,31914.12,Cash on Delivery,Grocery,85,5359.97,0.838,176,60.23,59,0.5,62,0.34,3,97,1,48,53,0.296,0.711,55,Male,Middle,Retired,Doctorate,Metro,0.551,0.402,40,2.96,9,69.23,53.72,73.11,43.16,Low_Value_Customer
CUST_00089,TXN_000089,2024-01-04 16:00:00,44371.92,Credit Card,Sports,50,9433.75,0.383,23,14.86,62,0.044,38,0.099,7,2,9,44,64,0.583,0.622,41,Other,High,Freelancer,Diploma,Metro,0.244,0.515,0,3.35,8,61.27,38.85,46.65,31.48,Low_Value_Customer
CUST_00090,TXN_000090,2024-01-04 17:00:00,23663.52,UPI,Books,14,11570.5,0.519,172,26.03,66,0.86,85,0.616,37,1,34,15,12,0.719,0.446,22,Female,Middle,Freelancer,High School,Rural,0.785,0.335,11,2.93,23,39.23,51.63,39.49,69.66,Inactive_Customer
CUST_00091,TXN_000091,2024-01-04 18:00:00,6067.75,Net Banking,Home Decor,85,9574.92,0.074,168,19.42,19,0.741,92,0.218,18,29,32,27,9,0.338,0.462,32,Other,Low,Student,Diploma,Semi-Urban,0.424,0.225,25,2.88,11,35.62,22.41,42.15,59.02,Low_Value_Customer
CUST_00092,TXN_000092,2024-01-04 19:00:00,35690.91,UPI,Beauty,76,12416.02,0.384,139,77.78,61,0.948,9,0.273,54,28,6,25,36,0.256,0.024,49,Other,Low,Freelancer,Diploma,Metro,0.268,0.503,9,2.54,15,59.28,60.07,50.23,62.87,Low_Value_Customer
CUST_00093,TXN_000093,2024-01-04 20:00:00,38063.17,Cash on Delivery,Fashion,106,2727.99,0.145,109,58.67,66,0.944,13,0.02,43,56,23,7,64,0.298,0.26,38,Other,High,Homemaker,High School,Urban,0.851,0.757,7,3.44,19,66.36,56.35,53.92,60.11,Medium_Value_Customer
CUST_00094,TXN_000094,2024-01-04 21:00:00,28107.73,Cash on Delivery,Electronics,46,5668.05,0.073,139,42.7,26,0.695,80,0.564,21,63,39,33,13,0.854,0.686,64,Female,Middle,Retired,Master,Rural,0.106,0.348,22,2.94,19,41.46,42.79,31.04,62.0,Low_Value_Customer
CUST_00095,TXN_000095,2024-01-04 22:00:00,38571.26,Credit Card,Grocery,118,4757.53,0.177,100,85.28,49,0.74,23,0.647,44,59,16,25,13,0.385,0.58,55,Female,Middle,Student,High School,Rural,0.827,0.282,6,2.8,1,68.44,62.23,55.5,52.72,Medium_Value_Customer
CUST_00096,TXN_000096,2024-01-04 23:00:00,24740.4,Wallet,Toys,111,2992.49,0.855,102,66.49,19,0.506,96,0.089,56,43,17,6,59,0.55,0.748,57,Female,Middle,Student,Diploma,Metro,0.675,0.205,2,4.17,13,74.68,31.76,87.42,56.73,Low_Value_Customer
CUST_00097,TXN_000097,2024-01-05 00:00:00,26184.37,Debit Card,Toys,5,6703.3,0.963,31,83.97,49,0.215,33,0.125,18,8,14,35,9,0.117,0.091,22,Female,Middle,Business Owner,Diploma,Rural,0.735,0.219,24,4.51,5,52.37,47.24,62.53,43.4,Low_Value_Customer
CUST_00098,TXN_000098,2024-01-05 01:00:00,21434.3,Net Banking,Sports,66,14223.31,0.863,55,54.19,30,0.77,54,0.701,1,34,15,30,37,0.323,0.651,57,Other,Low,Homemaker,High School,Rural,0.636,0.719,15,2.73,25,56.95,59.93,67.42,63.16,Low_Value_Customer
CUST_00099,TXN_000099,2024-01-05 02:00:00,1368.41,Debit Card,Toys,22,8116.32,0.951,152,13.29,76,0.264,45,0.627,5,23,4,29,62,0.572,0.063,19,Male,Lower Middle,Employee,High School,Metro,0.479,0.798,45,3.86,7,37.06,63.07,63.76,22.69,Low_Value_Customer
CUST_00100,TXN_000100,2024-01-05 03:00:00,5483.78,Wallet,Beauty,70,4367.43,0.719,62,61.11,57,0.621,48,0.114,8,59,38,38,1,0.412,0.188,39,Female,Upper Middle,Student,Doctorate,Semi-Urban,0.39,0.474,42,4.57,25,49.43,49.49,72.03,64.9,Low_Value_Customer
CUST_00101,TXN_000101,2024-01-05 04:00:00,1668.32,Cash on Delivery,Books,108,5375.5,0.165,147,18.93,36,0.697,85,0.365,43,65,26,44,67,0.892,0.998,62,Other,Lower Middle,Student,Doctorate,Rural,0.266,0.143,19,1.07,11,34.68,29.21,43.45,61.1,Low_Value_Customer
CUST_00102,TXN_000102,2024-01-05 05:00:00,31856.88,Net Banking,Grocery,2,9234.83,0.556,96,31.79,40,0.54,68,0.272,14,1,6,22,16,0.585,0.786,39,Other,Lower Middle,Homemaker,Master,Rural,0.32,0.104,49,1.14,24,37.34,30.73,28.52,70.45,Inactive_Customer
CUST_00103,TXN_000103,2024-01-05 06:00:00,15786.36,UPI,Books,29,5355.93,0.72,40,46.36,28,0.633,61,0.148,36,18,26,15,53,0.766,0.596,57,Other,High,Freelancer,High School,Rural,0.045,0.783,18,2.85,21,41.25,44.9,51.51,53.94,Low_Value_Customer
CUST_00104,TXN_000104,2024-01-05 07:00:00,25477.68,Cash on Delivery,Electronics,61,8121.37,0.508,102,15.01,46,0.285,99,0.378,37,10,32,25,58,0.655,0.531,46,Male,Middle,Freelancer,Doctorate,Rural,0.308,0.061,42,3.56,8,53.92,29.52,55.91,49.14,Low_Value_Customer
CUST_00105,TXN_000105,2024-01-05 08:00:00,45387.57,Cash on Delivery,Electronics,100,4184.98,0.548,17,2.85,73,0.725,52,0.726,49,87,19,20,50,0.976,0.819,44,Male,Middle,Homemaker,Doctorate,Semi-Urban,0.359,0.707,1,1.33,17,71.72,59.43,57.74,57.39,Medium_Value_Customer
CUST_00106,TXN_000106,2024-01-05 09:00:00,12539.68,Credit Card,Toys,71,5254.38,0.579,178,30.11,32,0.897,46,0.696,41,15,38,12,69,0.525,0.361,46,Other,Lower Middle,Employee,Bachelor,Urban,0.835,0.842,28,1.35,7,42.16,56.81,50.62,42.08,Low_Value_Customer
CUST_00107,TXN_000107,2024-01-05 10:00:00,20578.11,Wallet,Electronics,16,10615.35,0.463,99,74.36,58,0.465,44,0.502,20,31,23,25,62,0.33,0.1,43,Female,Lower Middle,Employee,Doctorate,Metro,0.82,0.251,48,2.24,11,34.38,57.61,34.39,52.41,Low_Value_Customer
CUST_00108,TXN_000108,2024-01-05 11:00:00,37802.0,Credit Card,Sports,64,8810.81,0.292,12,2.37,76,0.124,75,0.48,19,57,10,8,9,0.2,0.806,46,Female,Low,Student,Master,Urban,0.657,0.198,0,2.57,24,56.01,41.36,43.2,57.73,Low_Value_Customer
CUST_00109,TXN_000109,2024-01-05 12:00:00,11517.03,Credit Card,Books,97,1492.95,0.628,143,10.74,26,0.593,49,0.56,10,88,14,5,3,0.957,0.474,22,Male,Low,Student,Master,Rural,0.897,0.83,44,2.52,22,52.43,45.86,66.01,46.24,Low_Value_Customer
CUST_00110,TXN_000110,2024-01-05 13:00:00,3941.3,Debit Card,Home Decor,97,14600.42,0.062,167,72.81,70,0.331,37,0.829,40,52,10,21,61,0.157,0.901,48,Female,Upper Middle,Employee,Diploma,Metro,0.027,0.341,19,3.46,2,38.63,71.35,48.07,33.74,Potential_Customer
CUST_00111,TXN_000111,2024-01-05 14:00:00,14558.6,Cash on Delivery,Toys,14,835.12,0.176,13,28.22,69,0.404,41,0.702,35,50,29,19,7,0.432,0.472,44,Male,Middle,Employee,Bachelor,Urban,0.75,0.273,26,3.72,10,28.37,53.78,29.72,53.56,Low_Value_Customer
CUST_00112,TXN_000112,2024-01-05 15:00:00,8144.94,Wallet,Grocery,43,1335.8,0.908,94,84.5,50,0.153,22,0.189,7,57,9,23,49,0.152,0.535,69,Male,Lower Middle,Employee,Diploma,Metro,0.353,0.162,28,4.74,10,48.83,47.87,72.56,43.61,Low_Value_Customer
CUST_00113,TXN_000113,2024-01-05 16:00:00,46491.91,Credit Card,Home Decor,76,10550.65,0.484,106,34.84,79,0.598,42,0.402,42,70,22,24,55,0.546,0.743,19,Other,Upper Middle,Homemaker,High School,Semi-Urban,0.736,0.202,49,2.48,17,68.66,49.47,53.93,63.15,Low_Value_Customer
CUST_00114,TXN_000114,2024-01-05 17:00:00,40425.21,UPI,Books,43,10649.47,0.807,19,71.91,32,0.75,58,0.637,55,17,4,32,61,0.191,0.163,56,Male,Upper Middle,Freelancer,Bachelor,Semi-Urban,0.209,0.685,41,1.23,3,58.88,63.02,50.97,47.14,Low_Value_Customer
CUST_00115,TXN_000115,2024-01-05 18:00:00,31706.85,Net Banking,Electronics,70,382.14,0.715,57,24.03,58,0.73,52,0.722,28,7,25,41,67,0.258,0.096,69,Other,High,Business Owner,Doctorate,Metro,0.378,0.143,33,1.18,26,57.53,46.42,54.92,79.76,Inactive_Customer
CUST_00116,TXN_000116,2024-01-05 19:00:00,43585.88,Wallet,Beauty,55,9677.03,0.321,92,6.5,64,0.944,53,0.081,27,43,17,18,22,0.763,0.269,65,Male,Middle,Business Owner,Bachelor,Urban,0.261,0.2,46,3.68,19,61.72,28.83,47.28,77.76,Inactive_Customer
CUST_00117,TXN_000117,2024-01-05 20:00:00,40203.24,Debit Card,Electronics,76,595.57,0.79,60,79.46,77,0.209,49,0.593,8,31,34,38,68,0.161,0.886,56,Female,Middle,Retired,Bachelor,Metro,0.371,0.631,44,4.9,9,77.64,76.73,78.27,32.55,High_Value_Customer
CUST_00118,TXN_000118,2024-01-05 21:00:00,9409.85,Wallet,Home Decor,117,14415.47,0.099,153,83.53,28,0.869,13,0.138,33,3,5,7,54,0.679,0.856,27,Female,High,Student,High School,Rural,0.711,0.635,11,2.25,0,44.57,51.28,49.34,42.86,Low_Value_Customer
CUST_00119,TXN_000119,2024-01-05 22:00:00,44638.69,Cash on Delivery,Electronics,31,10472.52,0.859,104,64.02,72,0.699,62,0.099,8,84,17,11,11,0.937,0.128,67,Other,Low,Business Owner,Bachelor,Metro,0.347,0.294,40,1.27,12,59.99,50.11,49.75,59.87,Low_Value_Customer
CUST_00120,TXN_000120,2024-01-05 23:00:00,27013.18,Debit Card,Books,76,2880.01,0.67,132,69.54,39,0.675,36,0.719,27,76,14,27,0,0.85,0.973,40,Male,Middle,Freelancer,High School,Rural,0.661,0.239,4,3.69,6,62.38,55.45,67.42,54.12,Medium_Value_Customer
CUST_00121,TXN_000121,2024-01-06 00:00:00,40391.26,Net Banking,Electronics,74,2455.76,0.909,127,1.63,45,0.653,52,0.671,37,96,9,30,5,0.593,0.257,31,Other,Lower Middle,Employee,Diploma,Urban,0.505,0.15,17,1.02,11,68.01,35.04,63.04,60.47,Low_Value_Customer
CUST_00122,TXN_000122,2024-01-06 01:00:00,44814.96,UPI,Home Decor,40,8587.97,0.879,101,68.09,13,0.516,41,0.637,38,87,39,42,23,0.119,0.811,24,Other,High,Freelancer,Master,Semi-Urban,0.47,0.638,1,2.83,12,67.44,54.85,60.98,43.31,Low_Value_Customer
CUST_00123,TXN_000123,2024-01-06 02:00:00,15968.37,Credit Card,Home Decor,27,9539.43,0.379,135,43.03,20,0.366,37,0.03,3,49,25,15,60,0.956,0.751,25,Other,High,Freelancer,Master,Rural,0.603,0.66,13,3.26,27,35.29,35.45,39.33,48.01,Low_Value_Customer
CUST_00124,TXN_000124,2024-01-06 03:00:00,5591.59,Wallet,Books,52,12485.44,0.841,68,41.3,58,0.897,19,0.226,18,5,28,36,12,0.284,0.848,58,Female,Upper Middle,Retired,Bachelor,Rural,0.744,0.402,43,2.8,13,42.13,45.3,62.81,66.39,Inactive_Customer
CUST_00125,TXN_000125,2024-01-06 04:00:00,11473.96,Debit Card,Toys,115,13559.49,0.556,87,49.07,19,0.152,58,0.372,37,84,1,29,11,0.81,0.892,40,Other,Upper Middle,Student,Diploma,Urban,0.803,0.237,8,4.04,6,60.02,34.79,75.98,38.38,Low_Value_Customer
CUST_00126,TXN_000126,2024-01-06 05:00:00,21412.68,Net Banking,Toys,7,5948.75,0.162,108,25.14,75,0.175,24,0.749,32,30,38,46,59,0.375,0.212,29,Female,High,Business Owner,Doctorate,Metro,0.264,0.866,18,4.7,24,34.08,70.8,32.02,34.15,Potential_Customer
CUST_00127,TXN_000127,2024-01-06 06:00:00,40918.94,Credit Card,Beauty,46,12676.86,0.815,173,62.97,9,0.026,63,0.449,55,43,6,5,37,0.517,0.596,69,Male,Upper Middle,Retired,Bachelor,Metro,0.523,0.518,14,3.14,5,65.86,44.48,61.72,19.93,Low_Value_Customer
CUST_00128,TXN_000128,2024-01-06 07:00:00,43050.46,Net Banking,Home Decor,100,8181.46,0.891,137,27.31,77,0.705,55,0.429,43,57,4,44,27,0.473,0.091,50,Male,Middle,Homemaker,Bachelor,Rural,0.918,0.748,48,4.14,15,85.38,61.07,85.51,47.12,High_Value_Customer
CUST_00129,TXN_000129,2024-01-06 08:00:00,446.91,UPI,Books,33,7111.67,0.092,121,50.72,19,0.85,4,0.014,24,72,18,24,42,0.83,0.096,26,Other,High,Business Owner,High School,Semi-Urban,0.836,0.29,13,1.08,19,13.64,27.63,18.7,70.16,Inactive_Customer
CUST_00130,TXN_000130,2024-01-06 09:00:00,25586.29,Credit Card,Toys,91,10514.66,0.913,9,13.19,55,0.185,25,0.707,27,33,35,18,56,0.373,0.692,53,Other,Upper Middle,Employee,High School,Rural,0.061,0.68,1,1.91,4,64.65,55.53,72.61,28.91,Medium_Value_Customer
CUST_00131,TXN_000131,2024-01-06 10:00:00,20928.81,Credit Card,Toys,8,1637.6,0.593,131,61.08,39,0.042,61,0.501,50,64,16,29,7,0.251,0.602,40,Other,Lower Middle,Employee,Master,Urban,0.783,0.889,27,4.86,7,43.09,63.9,50.35,13.36,Low_Value_Customer
CUST_00132,TXN_000132,2024-01-06 11:00:00,11183.18,Credit Card,Beauty,5,4054.26,0.035,77,17.88,17,0.239,31,0.322,17,18,5,41,66,0.103,0.681,37,Other,Low,Freelancer,Master,Rural,0.367,0.632,39,1.8,2,15.18,34.13,11.86,26.79,Low_Value_Customer
CUST_00133,TXN_000133,2024-01-06 12:00:00,6081.28,Debit Card,Fashion,61,12269.76,0.536,63,16.17,62,0.841,21,0.145,3,1,4,36,44,0.153,0.012,47,Female,Middle,Freelancer,Master,Metro,0.327,0.266,7,3.26,1,40.01,34.14,55.53,58.79,Low_Value_Customer
CUST_00134,TXN_000134,2024-01-06 13:00:00,16947.0,Credit Card,Books,72,7610.77,0.783,119,3.16,60,0.025,94,0.362,54,83,37,22,40,0.636,0.1,38,Male,Upper Middle,Freelancer,Doctorate,Rural,0.311,0.298,6,3.25,28,55.27,36.13,68.57,48.66,Low_Value_Customer
CUST_00135,TXN_000135,2024-01-06 14:00:00,47151.19,Net Banking,Fashion,104,13629.85,0.527,93,11.84,42,0.105,5,0.211,50,54,11,27,34,0.937,0.105,66,Female,Low,Freelancer,Diploma,Rural,0.74,0.896,32,3.94,21,81.37,44.09,71.11,29.13,High_Value_Customer
CUST_00136,TXN_000136,2024-01-06 15:00:00,16227.83,Debit Card,Home Decor,60,1421.69,0.696,130,21.7,2,0.033,68,0.388,35,68,16,25,43,0.425,0.22,21,Other,Low,Employee,Doctorate,Metro,0.574,0.887,35,3.16,18,49.76,38.53,61.14,22.32,Low_Value_Customer
CUST_00137,TXN_000137,2024-01-06 16:00:00,25987.65,Credit Card,Toys,85,4769.85,0.863,159,20.79,50,0.897,96,0.267,7,35,23,1,4,0.436,0.5,57,Other,Low,Employee,Bachelor,Semi-Urban,0.422,0.142,8,2.25,1,63.45,31.62,70.56,59.13,Low_Value_Customer
CUST_00138,TXN_000138,2024-01-06 17:00:00,35180.65,Net Banking,Electronics,24,5397.69,0.854,38,30.16,67,0.137,5,0.047,13,80,4,3,68,0.432,0.589,50,Female,Upper Middle,Freelancer,Master,Urban,0.792,0.308,34,1.14,15,51.13,38.19,46.86,45.94,Low_Value_Customer
CUST_00139,TXN_000139,2024-01-06 18:00:00,18245.12,Net Banking,Grocery,7,6398.53,0.184,7,5.84,20,0.856,16,0.844,0,60,21,19,25,0.759,0.539,68,Male,Low,Homemaker,Bachelor,Rural,0.489,0.237,27,3.5,4,28.7,34.9,26.9,65.79,Inactive_Customer
CUST_00140,TXN_000140,2024-01-06 19:00:00,48591.93,Wallet,Electronics,61,14803.62,0.424,104,84.23,1,0.455,91,0.386,1,11,34,39,63,0.873,0.375,36,Male,Lower Middle,Retired,Master,Metro,0.625,0.729,15,3.3,4,67.64,51.58,51.25,31.61,Low_Value_Customer
CUST_00141,TXN_000141,2024-01-06 20:00:00,48126.12,Net Banking,Home Decor,83,4728.87,0.118,138,11.61,5,0.381,12,0.693,9,85,26,41,45,0.307,0.533,38,Male,Upper Middle,Employee,Doctorate,Semi-Urban,0.741,0.103,24,2.73,28,64.99,24.69,42.58,65.91,Inactive_Customer
CUST_00142,TXN_000142,2024-01-06 21:00:00,12663.94,Cash on Delivery,Beauty,95,7828.37,0.587,77,63.47,39,0.411,65,0.108,12,88,39,38,35,0.41,0.426,27,Female,Middle,Student,Bachelor,Urban,0.102,0.301,12,3.57,11,55.06,40.04,69.04,50.24,Low_Value_Customer
CUST_00143,TXN_000143,2024-01-06 22:00:00,24912.7,UPI,Books,36,8087.46,0.936,1,48.62,18,0.404,66,0.521,52,59,27,39,26,0.318,0.697,61,Other,Upper Middle,Employee,Diploma,Metro,0.516,0.4,48,1.47,24,49.57,42.16,55.29,62.08,Low_Value_Customer
CUST_00144,TXN_000144,2024-01-06 23:00:00,15113.83,Credit Card,Electronics,27,11584.89,0.186,37,50.2,68,0.331,72,0.451,6,29,12,38,64,0.758,0.874,21,Other,Low,Employee,Diploma,Urban,0.129,0.497,9,2.01,26,27.08,58.89,25.36,56.29,Low_Value_Customer
CUST_00145,TXN_000145,2024-01-07 00:00:00,14313.54,Credit Card,Fashion,29,7816.25,0.402,153,10.39,22,0.772,43,0.811,38,72,20,35,61,0.374,0.555,42,Other,Low,Retired,High School,Metro,0.575,0.64,17,4.06,16,37.49,46.04,44.84,52.65,Low_Value_Customer
CUST_00146,TXN_000146,2024-01-07 01:00:00,1940.66,Credit Card,Toys,87,9125.49,0.935,94,22.65,30,0.488,98,0.685,20,48,36,21,58,0.417,0.638,27,Other,Low,Student,Bachelor,Urban,0.935,0.63,14,1.64,24,46.73,48.54,70.98,52.96,Low_Value_Customer
CUST_00147,TXN_000147,2024-01-07 02:00:00,30517.26,Net Banking,Sports,20,11324.59,0.738,66,70.41,1,0.942,25,0.357,32,82,37,6,47,0.978,0.789,30,Female,High,Business Owner,Diploma,Urban,0.719,0.106,37,4.42,17,54.38,31.45,57.45,80.29,Inactive_Customer
CUST_00148,TXN_000148,2024-01-07 03:00:00,25183.68,Net Banking,Toys,70,1606.87,0.079,100,42.27,70,0.497,98,0.677,14,46,24,23,3,0.628,0.781,24,Other,High,Employee,Diploma,Metro,0.298,0.892,19,2.51,13,44.24,72.84,36.13,35.91,Potential_Customer
CUST_00149,TXN_000149,2024-01-07 04:00:00,2668.79,Credit Card,Home Decor,76,14455.73,0.426,76,41.68,51,0.779,46,0.353,48,57,19,16,60,0.525,0.826,46,Female,Low,Retired,Master,Urban,0.815,0.613,4,4.95,28,44.24,51.67,63.96,67.99,Inactive_Customer
CUST_00150,TXN_000150,2024-01-07 05:00:00,14004.46,Cash on Delivery,Toys,114,12709.93,0.968,5,49.59,68,0.71,1,0.649,21,6,18,30,47,0.331,0.287,65,Female,High,Retired,Master,Rural,0.09,0.426,17,2.69,27,65.73,61.9,85.42,74.29,Medium_Value_Customer
CUST_00151,TXN_000151,2024-01-07 06:00:00,45422.47,Debit Card,Electronics,76,5892.71,0.45,56,39.61,74,0.387,78,0.255,55,21,6,24,63,0.428,0.234,41,Male,Upper Middle,Freelancer,High School,Semi-Urban,0.628,0.04,7,1.74,10,65.02,41.5,48.87,57.57,Low_Value_Customer
CUST_00152,TXN_000152,2024-01-07 07:00:00,12054.14,Debit Card,Sports,114,10953.42,0.621,42,72.75,61,0.751,32,0.323,55,84,15,35,67,0.27,0.793,32,Male,High,Freelancer,High School,Urban,0.908,0.75,40,3.21,17,58.99,66.1,74.14,55.62,Potential_Customer
CUST_00153,TXN_000153,2024-01-07 08:00:00,7330.25,UPI,Electronics,3,11458.64,0.69,49,67.63,48,0.156,61,0.519,48,91,38,4,3,0.282,0.746,29,Male,High,Homemaker,High School,Urban,0.264,0.021,30,1.23,3,23.37,47.29,34.62,44.61,Low_Value_Customer
CUST_00154,TXN_000154,2024-01-07 09:00:00,24523.69,Wallet,Beauty,106,12768.67,0.654,46,29.21,53,0.201,29,0.464,52,89,37,19,33,0.908,0.179,56,Other,Upper Middle,Business Owner,Diploma,Metro,0.084,0.565,15,3.09,2,66.02,50.4,72.53,29.2,Low_Value_Customer
CUST_00155,TXN_000155,2024-01-07 10:00:00,49283.96,UPI,Beauty,39,2905.92,0.513,71,73.28,34,0.592,48,0.342,27,99,25,41,63,0.928,0.168,49,Other,High,Homemaker,Bachelor,Metro,0.851,0.203,46,3.3,23,64.41,44.61,48.4,69.85,Inactive_Customer
CUST_00156,TXN_000156,2024-01-07 11:00:00,12178.56,Credit Card,Beauty,99,10585.17,0.139,2,47.16,7,0.679,83,0.798,19,25,34,16,68,0.909,0.11,44,Female,Low,Employee,High School,Metro,0.736,0.793,42,4.54,0,49.67,55.06,57.14,39.86,Low_Value_Customer
CUST_00157,TXN_000157,2024-01-07 12:00:00,33639.56,Credit Card,Sports,83,596.77,0.697,67,56.87,39,0.615,94,0.433,33,89,33,20,30,0.464,0.285,18,Female,Upper Middle,Freelancer,Bachelor,Urban,0.308,0.068,1,1.97,4,64.15,40.51,61.94,59.1,Low_Value_Customer
CUST_00158,TXN_000158,2024-01-07 13:00:00,38104.82,Credit Card,Grocery,45,1822.13,0.915,132,78.09,37,0.489,23,0.616,8,34,27,21,12,0.625,0.712,59,Other,Lower Middle,Business Owner,Diploma,Semi-Urban,0.654,0.783,7,2.84,20,64.74,68.23,63.92,42.96,Medium_Value_Customer
CUST_00159,TXN_000159,2024-01-07 14:00:00,11958.11,Wallet,Sports,68,11663.4,0.923,62,43.36,63,0.139,69,0.36,24,17,9,30,36,0.64,0.869,59,Other,Middle,Business Owner,Bachelor,Urban,0.672,0.247,33,3.2,8,53.43,46.91,72.75,40.68,Low_Value_Customer
CUST_00160,TXN_000160,2024-01-07 15:00:00,36438.0,Net Banking,Home Decor,31,12213.74,0.586,112,68.31,55,0.36,87,0.618,43,81,33,33,39,0.555,0.997,49,Male,Middle,Employee,Bachelor,Metro,0.715,0.376,45,2.23,11,51.67,61.01,43.63,44.26,Low_Value_Customer
CUST_00161,TXN_000161,2024-01-07 16:00:00,18452.38,Wallet,Home Decor,106,8927.3,0.487,80,56.9,15,0.579,99,0.676,18,63,17,27,49,0.392,0.855,50,Other,Lower Middle,Freelancer,Master,Urban,0.043,0.824,8,1.95,16,55.01,57.99,60.15,44.43,Low_Value_Customer
CUST_00162,TXN_000162,2024-01-07 17:00:00,31652.06,UPI,Fashion,38,8767.12,0.334,27,38.98,74,0.223,53,0.47,44,80,36,4,48,0.407,0.982,52,Female,Lower Middle,Business Owner,Doctorate,Rural,0.93,0.8,23,1.14,13,41.76,65.7,30.14,33.14,Potential_Customer
CUST_00163,TXN_000163,2024-01-07 18:00:00,31713.13,Net Banking,Fashion,97,11267.72,0.11,86,71.23,62,0.61,71,0.037,50,25,3,47,46,0.97,0.155,49,Male,Upper Middle,Business Owner,Master,Urban,0.332,0.777,29,3.86,1,60.23,59.51,51.99,34.1,Medium_Value_Customer
CUST_00164,TXN_000164,2024-01-07 19:00:00,26835.16,Net Banking,Home Decor,6,13600.66,0.867,67,10.36,68,0.23,95,0.434,9,97,30,24,17,0.844,0.373,46,Male,Low,Freelancer,Master,Metro,0.735,0.617,19,3.12,26,46.98,50.4,52.03,47.48,Low_Value_Customer
CUST_00165,TXN_000165,2024-01-07 20:00:00,4605.46,UPI,Electronics,8,6374.62,0.143,113,52.73,50,0.102,78,0.765,6,50,16,45,57,0.623,0.211,55,Male,Upper Middle,Homemaker,Doctorate,Semi-Urban,0.657,0.157,49,3.48,14,18.52,53.32,25.45,44.25,Low_Value_Customer
CUST_00166,TXN_000166,2024-01-07 21:00:00,41781.59,Net Banking,Home Decor,28,1810.83,0.289,122,5.13,41,0.315,91,0.08,11,45,21,36,29,0.182,0.293,49,Male,High,Student,Doctorate,Rural,0.093,0.135,39,1.71,5,47.16,19.61,28.28,44.36,Low_Value_Customer
CUST_00167,TXN_000167,2024-01-07 22:00:00,16106.93,Debit Card,Books,15,12601.09,0.728,145,14.9,61,0.266,87,0.501,59,98,39,23,68,0.499,0.119,39,Female,Upper Middle,Freelancer,Master,Rural,0.364,0.75,33,1.82,28,35.04,54.48,42.6,42.09,Low_Value_Customer
CUST_00168,TXN_000168,2024-01-07 23:00:00,9407.27,UPI,Grocery,95,5190.5,0.694,71,54.3,25,0.772,26,0.039,41,8,9,7,69,0.484,0.864,24,Other,Middle,Homemaker,Doctorate,Rural,0.304,0.372,11,4.03,29,56.31,33.17,75.62,76.08,Inactive_Customer
CUST_00169,TXN_000169,2024-01-08 00:00:00,2134.68,UPI,Fashion,8,2093.41,0.671,57,28.38,28,0.465,71,0.419,33,49,6,32,5,0.551,0.067,49,Female,High,Freelancer,Diploma,Rural,0.883,0.34,47,4.07,29,29.12,35.61,49.52,67.08,Inactive_Customer
CUST_00170,TXN_000170,2024-01-08 01:00:00,29585.56,Debit Card,Fashion,54,9257.78,0.729,30,24.36,35,0.07,21,0.591,0,15,30,5,44,0.418,0.429,42,Female,Lower Middle,Student,Master,Rural,0.756,0.627,13,4.71,24,62.92,48.15,68.46,41.97,Low_Value_Customer
CUST_00171,TXN_000171,2024-01-08 02:00:00,33910.46,Wallet,Books,6,8713.45,0.536,144,86.07,53,0.777,88,0.33,46,51,24,46,2,0.84,0.127,23,Male,High,Student,Master,Semi-Urban,0.69,0.533,35,2.38,29,43.1,62.05,35.09,67.37,Inactive_Customer
CUST_00172,TXN_000172,2024-01-08 03:00:00,927.73,Wallet,Toys,29,7166.27,0.16,114,33.57,39,0.263,81,0.106,2,84,10,13,49,0.559,0.458,18,Female,Upper Middle,Retired,Bachelor,Metro,0.414,0.758,20,3.45,7,21.45,43.11,32.11,25.97,Low_Value_Customer
CUST_00173,TXN_000173,2024-01-08 04:00:00,25653.44,Wallet,Books,115,12910.98,0.978,122,51.26,59,0.544,60,0.806,53,80,34,32,56,0.918,0.27,66,Female,Upper Middle,Homemaker,Doctorate,Semi-Urban,0.235,0.12,10,2.36,24,73.35,55.83,84.46,68.66,Medium_Value_Customer
CUST_00174,TXN_000174,2024-01-08 05:00:00,11402.14,Net Banking,Sports,110,4156.16,0.875,104,48.55,65,0.519,55,0.794,33,63,39,44,44,0.949,0.675,61,Female,Lower Middle,Student,Master,Rural,0.843,0.765,23,3.2,5,62.58,72.77,83.08,33.6,Medium_Value_Customer
